Date,VIXSI
2011-04-08,-0.014619145728509362
2011-04-11,-0.01337939208427931
2011-04-12,-0.018155245588230527
2011-04-13,-0.010651021244482552
2011-04-14,-0.009408132306337507
2011-04-15,-0.005926506829282427
2011-04-18,-0.02180869226930357
2011-04-19,-0.004149264550779569
2011-04-20,0.004213179047660854
2011-04-21,-0.0040723643538246
2011-04-25,-0.010902739977579987
2011-04-26,-0.0011573375389461842
2011-04-27,-0.0030650394538990263
2011-04-28,-0.005894318330886907
2011-04-29,-0.006867768705497381
2011-05-02,-0.011532938205196918
2011-05-03,-0.014034663072439769
2011-05-04,-0.017305766362204086
2011-05-05,-0.020423440765607766
2011-05-06,-0.007084190052761593
2011-05-09,-0.006850154269118135
2011-05-10,-0.001407572009262701
2011-05-11,-0.021118463269738062
2011-05-12,-0.005258267105543099
2011-05-13,-0.018367954212760947
2011-05-16,-0.017741322501691928
2011-05-17,-0.011118943021880873
2011-05-18,-0.0012077847235208508
2011-05-19,-0.007318398142785343
2011-05-20,-0.018838449653301014
2011-05-23,-0.02301970114814223
2011-05-24,-0.011970459163991407
2011-05-25,-0.007334134791586627
2011-05-26,-0.005448646702635181
2011-05-27,-0.006152954549717791
2011-05-31,0.0007549511291625871
2011-06-01,-0.03389857377363279
2011-06-02,-0.012367897132845673
2011-06-03,-0.021163315883969337
2011-06-06,-0.022137486647221195
2011-06-07,-0.01191360858504999
2011-06-08,-0.015931161527602797
2011-06-09,-0.003475073354844262
2011-06-10,-0.025697821148588238
2011-06-13,-0.011472563270835581
2011-06-14,0.00127356418499394
2011-06-15,-0.031110420091418158
2011-06-16,-0.012001821938023554
2011-06-17,-0.015620115077434805
2011-06-20,-0.007377701994914618
2011-06-21,0.0019164936813436916
2011-06-22,-0.017600483466366376
2011-06-23,-0.014931785836467908
2011-06-24,-0.02480094885667755
2011-06-27,-0.0039389918232371635
2011-06-28,0.0010717289821559912
2011-06-29,-0.0022295916168296685
2011-06-30,-0.0007625768747871048
2011-07-01,0.0048573122841876065
2011-07-05,-0.010858890137059051
2011-07-06,-0.009016747423454357
2011-07-07,0.00040670266069692956
2011-07-08,-0.01706099803045396
2011-07-11,-0.02957405308679411
2011-07-12,-0.01673796942992564
2011-07-13,-0.009095177135649975
2011-07-14,-0.019902333317053
2011-07-15,-0.006401547090423376
2011-07-18,-0.021294842519000507
2011-07-19,0.004225242091082073
2011-07-20,-0.012533991251322143
2011-07-21,0.0028961777280010724
2011-07-22,-0.010280832807369382
2011-07-25,-0.017666643608872767
2011-07-26,-0.016379832753268715
2011-07-27,-0.034837979276241784
2011-07-28,-0.017747184887984022
2011-07-29,-0.022615832869800654
2011-08-01,-0.0190402103660171
2011-08-02,-0.041041203179078334
2011-08-03,-0.009193738484551597
2011-08-04,-0.0666290321110544
2011-08-05,-0.0214967595374884
2011-08-08,-0.0951232476314123
2011-08-09,0.02458670742042189
2011-08-10,-0.07104650294812644
2011-08-11,0.020508790849007176
2011-08-12,-0.015991846855529443
2011-08-15,0.0012461660168676496
2011-08-16,-0.029070516043818762
2011-08-17,-0.019068532367196144
2011-08-18,-0.06978729244769624
2011-08-19,-0.043236724692985284
2011-08-22,-0.025725958234618727
2011-08-23,0.010241734713404033
2011-08-24,-0.008352999448500497
2011-08-25,-0.04009392699842902
2011-08-26,-0.007709845217934986
2011-08-29,0.008561114644181984
2011-08-30,-0.017919469021835575
2011-08-31,-0.015324623189108308
2011-09-01,-0.030360407406324237
2011-09-02,-0.046749890577994446
2011-09-06,-0.030422417237900228
2011-09-07,0.007345065039032522
2011-09-08,-0.03184155347529098
2011-09-09,-0.05028470057664611
2011-09-12,-0.01764877069710244
2011-09-13,-0.013897585838316219
2011-09-14,-0.007780894133919622
2011-09-15,-0.002724003100248326
2011-09-16,-0.018621362122985607
2011-09-19,-0.030413451144924
2011-09-20,-0.02170115587552168
2011-09-21,-0.05278327533116797
2011-09-22,-0.058168165850304696
2011-09-23,-0.019756083408662882
2011-09-26,-0.0006073617757023433
2011-09-27,-0.01238496522572241
2011-09-28,-0.0460935948757783
2011-09-29,-0.016371546326622858
2011-09-30,-0.05183924069981437
2011-10-03,-0.056864060262784635
2011-10-04,-0.0035894940235426526
2011-10-05,-0.005116012306949268
2011-10-06,-0.004577509874021529
2011-10-07,-0.029320843841939254
2011-10-10,0.012808206888752772
2011-10-11,-0.019534028936829425
2011-10-12,-0.01076554459979543
2011-10-13,-0.0211750604252391
2011-10-14,-0.0005560033249015009
2011-10-17,-0.03995985138663641
2011-10-18,-0.00017914248824723797
2011-10-19,-0.033354045935436644
2011-10-20,-0.017361981853182787
2011-10-21,-0.000587678676106318
2011-10-24,-0.006026496447807405
2011-10-25,-0.039581240132993065
2011-10-26,-0.008504028467623392
2011-10-27,0.018922590875876635
2011-10-28,-0.015564468015704925
2011-10-31,-0.04283080002177279
2011-11-01,-0.04961969650124171
2011-11-02,-0.004151043149291444
2011-11-03,-0.0008352060636489696
2011-11-04,-0.024948983216049686
2011-11-07,-0.012440130072417874
2011-11-08,-0.00434437172579118
2011-11-09,-0.059509553335065135
2011-11-10,-0.011087640934444653
2011-11-11,4.742520827573371e-05
2011-11-14,-0.02893046819442029
2011-11-15,-0.014570663518667207
2011-11-16,-0.036806692883017925
2011-11-17,-0.03744561219750661
2011-11-18,-0.02106459137472925
2011-11-21,-0.03958825827466853
2011-11-22,-0.023909055072426674
2011-11-23,-0.0433031497595499
2011-11-25,-0.023431201220310383
2011-11-28,0.008885595238064897
2011-11-29,-0.016309769312912854
2011-11-30,0.02377447724846122
2011-12-01,-0.01729123585077365
2011-12-02,-0.018080216412189203
2011-12-05,-0.006507795997149426
2011-12-06,-0.017264335237319742
2011-12-07,-0.014196263014965335
2011-12-08,-0.04105520030488528
2011-12-09,0.00045486563319062714
2011-12-12,-0.030641163159444044
2011-12-13,-0.025220240656302673
2011-12-14,-0.026921121299542206
2011-12-15,-0.01207947036563942
2011-12-16,-0.02001022393782475
2011-12-19,-0.026266631444321585
2011-12-20,0.01574769963061983
2011-12-21,-0.011457190332923703
2011-12-22,-0.004366189480681033
2011-12-23,-0.004015539435336234
2011-12-27,-0.012902560138005503
2011-12-28,-0.027823536223723792
2011-12-29,-0.0038221882651052214
2011-12-30,-0.01954097449263041
2012-01-03,0.0015800054092331099
2012-01-04,-0.012318896055221512
2012-01-05,-0.010762538116279856
2012-01-06,-0.015471023912870878
2012-01-09,-0.010741334648270264
2012-01-10,-0.004260725624310187
2012-01-11,-0.012614221622728614
2012-01-12,-0.010394387605552335
2012-01-13,-0.018242081673324403
2012-01-17,-0.009994218000805973
2012-01-18,-0.00200005683161744
2012-01-19,-0.007142292477088166
2012-01-20,-0.007697705363350727
2012-01-23,-0.014245455964728891
2012-01-24,-0.01295843454705155
2012-01-25,-0.0030762554584830154
2012-01-26,-0.016735947216514137
2012-01-27,-0.012036190953663338
2012-01-30,-0.015538838192984503
2012-01-31,-0.012530511826719843
2012-02-01,-0.00283656225279417
2012-02-02,-0.00965229964487774
2012-02-03,0.0033311967244060714
2012-02-06,-0.01176891899530077
2012-02-07,-0.008502455818793156
2012-02-08,-0.008382352637047319
2012-02-09,-0.010386273583214135
2012-02-10,-0.02038145739468461
2012-02-13,-0.004457309328848309
2012-02-14,-0.013468397204731045
2012-02-15,-0.017872643648674524
2012-02-16,-0.0009393313172929123
2012-02-17,-0.008466410004483543
2012-02-21,-0.010928917792307953
2012-02-22,-0.014592920022878793
2012-02-23,-0.006089162877570456
2012-02-24,-0.00862312804396459
2012-02-27,-0.009688979658031035
2012-02-28,-0.008308741875996714
2012-02-29,-0.015444261209320045
2012-03-01,-0.005605837371633298
2012-03-02,-0.013855681937730523
2012-03-05,-0.015359594644061838
2012-03-06,-0.02766897904371644
2012-03-07,-0.004942850429626864
2012-03-08,-0.0012696693327821414
2012-03-09,-0.006826163807824005
2012-03-12,-0.00970234988162738
2012-03-13,0.0087758444405579
2012-03-14,-0.010639676287527808
2012-03-15,-0.0038480815830116474
2012-03-16,-0.012028387498487381
2012-03-19,-0.005479807247759422
2012-03-20,-0.012648423944808328
2012-03-21,-0.011093929675205571
2012-03-22,-0.016934799607862414
2012-03-23,-0.006029763041249971
2012-03-26,0.00512263626604911
2012-03-27,-0.012850892525349766
2012-03-28,-0.014627289214293628
2012-03-29,-0.011383588672952163
2012-03-30,-0.005551424632917952
2012-04-02,-0.00246018736637482
2012-04-03,-0.013876627414710963
2012-04-04,-0.02018576028653838
2012-04-05,-0.010938053343369659
2012-04-09,-0.02298732585788462
2012-04-10,-0.02952863822892956
2012-04-11,-0.0044182681086270045
2012-04-12,0.002315643947489959
2012-04-13,-0.024107170708418633
2012-04-16,-0.01287498649480614
2012-04-17,0.0032746037031344336
2012-04-18,-0.015029358365404945
2012-04-19,-0.017895889103275078
2012-04-20,-0.009229976186962965
2012-04-23,-0.02026512008749185
2012-04-24,-0.0075110213438826096
2012-04-25,0.003179182633670256
2012-04-26,-0.003181099765784276
2012-04-27,-0.008559048599720809
2012-04-30,-0.014422747729539815
2012-05-01,-0.004154864352608083
2012-05-02,-0.013534212581579323
2012-05-03,-0.01860047905880283
2012-05-04,-0.028132989132639723
2012-05-07,-0.011107528775277719
2012-05-08,-0.015917941917563863
2012-05-09,-0.018481875019991847
2012-05-10,-0.009705991974079876
2012-05-11,-0.01544553905560532
2012-05-14,-0.024729881659752977
2012-05-15,-0.01947283684216524
2012-05-16,-0.017743517954038786
2012-05-17,-0.030137245818303696
2012-05-18,-0.02424622797770992
2012-05-21,0.0034319387973028633
2012-05-22,-0.012307211766548871
2012-05-23,-0.013426693781099645
2012-05-24,-0.011496865897389226
2012-05-25,-0.016844493312460483
2012-05-29,-0.0010317839582905646
2012-05-30,-0.029597615442670908
2012-05-31,-0.01723842026596229
2012-06-01,-0.04183932752964451
2012-06-04,-0.01679314625547709
2012-06-05,-0.007852781810672695
2012-06-06,0.008618379516774768
2012-06-07,-0.012968787323254728
2012-06-08,-0.005317193277005767
2012-06-11,-0.02742223756184481
2012-06-12,-0.0023155380890080048
2012-06-13,-0.021563505450379418
2012-06-14,-0.0029496078317980245
2012-06-15,-0.008173909497244258
2012-06-18,-0.00951176730576913
2012-06-19,-0.0018148572820643333
2012-06-20,-0.012396232175671984
2012-06-21,-0.034988687448634787
2012-06-22,-0.003617117538989127
2012-06-25,-0.028772261066916147
2012-06-26,-0.007299197206315462
2012-06-27,-0.003139714032458772
2012-06-28,-0.015172281665067105
2012-06-29,0.014251673628052535
2012-07-02,-0.007487594049731108
2012-07-03,-0.0038195089773026686
2012-07-05,-0.015449619637964384
2012-07-06,-0.020191030151235245
2012-07-09,-0.012492191293003775
2012-07-10,-0.020420128677424938
2012-07-11,-0.011069620668040603
2012-07-12,-0.016301279301827426
2012-07-13,0.006315311433046818
2012-07-16,-0.013051078736672252
2012-07-17,-0.0034329245838211446
2012-07-18,-0.0026931760390181483
2012-07-19,-0.0070355858118690134
2012-07-20,-0.019317044382680098
2012-07-23,-0.021749648765662245
2012-07-24,-0.02138064492620617
2012-07-25,-0.011863397655829467
2012-07-26,0.005541146885842112
2012-07-27,0.007995300731853571
2012-07-30,-0.011268750429153443
2012-07-31,-0.018825669091388973
2012-08-01,-0.012721471144632401
2012-08-02,-0.017885799366118182
2012-08-03,0.010058187182762248
2012-08-06,-0.008031261528825322
2012-08-07,-0.0049800538856541
2012-08-08,-0.0083634963879995
2012-08-09,-0.00869588130156961
2012-08-10,-0.007576800215808666
2012-08-13,-0.009059461448879471
2012-08-14,-0.009139252560893594
2012-08-15,-0.008007279656442884
2012-08-16,-0.0015526861773679373
2012-08-17,-0.007068217799185277
2012-08-20,-0.008692098217311796
2012-08-21,-0.012411678689555887
2012-08-22,-0.009020408788609763
2012-08-23,-0.018154407739267103
2012-08-24,-0.003444625012312583
2012-08-27,-0.010006759704453767
2012-08-28,-0.011295365275129105
2012-08-29,-0.009884560379794429
2012-08-30,-0.018351643763820945
2012-08-31,-0.006149740084418003
2012-09-04,-0.012158475057052866
2012-09-05,-0.011938348032699615
2012-09-06,0.010546646813054138
2012-09-07,-0.005092406923079303
2012-09-10,-0.015856475616679706
2012-09-11,-0.007468923790879583
2012-09-12,-0.006539611922944291
2012-09-13,0.006455241033514563
2012-09-14,-0.004634551551660433
2012-09-17,-0.012514566322929452
2012-09-18,-0.009680343801774844
2012-09-19,-0.008129359410504211
2012-09-20,-0.008725516913333085
2012-09-21,-0.014463159575109357
2012-09-24,-0.010351950406452759
2012-09-25,-0.020285616705815898
2012-09-26,-0.016127434836747105
2012-09-27,0.0001464959390404634
2012-09-28,-0.014463427339537649
2012-10-01,-0.007560527144192664
2012-10-02,-0.008779651373739981
2012-10-03,-0.00556073055135335
2012-10-04,-0.001925726332787283
2012-10-05,-0.00888785532765338
2012-10-08,-0.012865126561721668
2012-10-09,-0.020118660902446163
2012-10-10,-0.016561265748456788
2012-10-11,-0.009185390019039508
2012-10-12,-0.013365967940950121
2012-10-15,-0.0012156486240593976
2012-10-16,0.0006206996979298569
2012-10-17,-0.0048838886538725475
2012-10-18,-0.01199285812281488
2012-10-19,-0.02732693398603533
2012-10-22,-0.010247990987272146
2012-10-23,-0.02564508662582158
2012-10-24,-0.014284661079903312
2012-10-25,-0.008417693824060298
2012-10-26,-0.011696805604896561
2012-10-31,-0.01162500023841858
2012-11-01,3.9182376738269506e-05
2012-11-02,-0.019885469315277154
2012-11-05,-0.00946383835000435
2012-11-06,-0.003162328555837526
2012-11-07,-0.0345887194612899
2012-11-08,-0.02358035463716961
2012-11-09,-0.010761861930198124
2012-11-12,-0.009628817450174161
2012-11-13,-0.013877797975192929
2012-11-14,-0.024698807660578397
2012-11-15,-0.012935765894113254
2012-11-16,-0.005318901459437902
2012-11-19,0.01071412798971008
2012-11-20,-0.008993766167452302
2012-11-21,-0.007700839476459595
2012-11-23,0.004162520917396781
2012-11-26,-0.011809912725883538
2012-11-27,-0.015054581438149372
2012-11-28,-0.0016412676512962063
2012-11-29,-0.004746952602169684
2012-11-30,-0.009707669290087609
2012-12-03,-0.015324354020908424
2012-12-04,-0.012113906162959114
2012-12-05,-0.008517587923370673
2012-12-06,-0.006970303997976579
2012-12-07,-0.006908848208474589
2012-12-10,-0.009609947949882267
2012-12-11,-0.0029227903975152358
2012-12-12,-0.009480796281805697
2012-12-13,-0.016481904465231473
2012-12-14,-0.014340899608447316
2012-12-17,0.001539773635914194
2012-12-18,0.0013975725958200336
2012-12-19,-0.018279331518091534
2012-12-20,-0.00529143270292682
2012-12-21,-0.027205691312646996
2012-12-24,-0.014231358757073544
2012-12-26,-0.016390005529066463
2012-12-27,-0.013509154801225706
2012-12-28,-0.025008129026087567
2012-12-31,0.0057338926551250505
2013-01-02,0.016455178888149125
2013-01-03,-0.011359358310806927
2013-01-04,-0.004252070761952522
2013-01-07,-0.01135150880534392
2013-01-08,-0.011389790915889608
2013-01-09,-0.0060892021040345416
2013-01-10,-0.0004816632569933695
2013-01-11,-0.008417952645849658
2013-01-14,-0.009129990076917812
2013-01-15,-0.007788297627646389
2013-01-16,-0.008523518756221904
2013-01-17,-0.0020208830732794253
2013-01-18,-0.005557757922121081
2013-01-22,-0.0023753500566945362
2013-01-23,-0.006178231422505825
2013-01-24,-0.007663401132064261
2013-01-25,-0.0024341612158354405
2013-01-28,-0.009679204390171905
2013-01-29,-0.004387276222841257
2013-01-30,-0.012866077889376099
2013-01-31,-0.011390584946174708
2013-02-01,0.0022247986774047053
2013-02-04,-0.020409242941662707
2013-02-05,0.0015226983312987483
2013-02-06,-0.0076530101950718615
2013-02-07,-0.009760581128585036
2013-02-08,-0.002573136875051585
2013-02-11,-0.008285120150742094
2013-02-12,-0.006252770900731522
2013-02-13,-0.007257417353878406
2013-02-14,-0.006992359285082532
2013-02-15,-0.008969407461732897
2013-02-19,-0.00019917801142804985
2013-02-20,-0.02163831935621202
2013-02-21,-0.015591515570668206
2013-02-22,0.0009163948040473002
2013-02-25,-0.030895673296685182
2013-02-26,-0.0036980842663937707
2013-02-27,0.00339206608281363
2013-02-28,-0.01166862371638807
2013-03-01,-0.006302064306318326
2013-03-04,-0.003431172532482707
2013-03-05,0.0005339012381801473
2013-03-06,-0.007095132955762135
2013-03-07,-0.006350210428623644
2013-03-08,-0.003604609590685719
2013-03-11,-0.0034293470930381797
2013-03-12,-0.009911947788210291
2013-03-13,-0.0059805868545937365
2013-03-14,-0.0017385625723880336
2013-03-15,-0.012804820804580461
2013-03-18,-0.013868838264832095
2013-03-19,-0.011316784398714428
2013-03-20,-0.000933420335561647
2013-03-21,-0.01728637822228167
2013-03-22,-0.0004480450394998142
2013-03-25,-0.012764936423635196
2013-03-26,2.1366800610165063e-05
2013-03-27,-0.00821874976158142
2013-03-28,-0.00486434718192239
2013-04-01,-0.012444831441647923
2013-04-02,-0.0030531566264263704
2013-04-03,-0.019020336380293858
2013-04-04,-0.004622724799693003
2013-04-05,-0.013191190510284652
2013-04-08,-0.0014765221856932794
2013-04-09,-0.0045681582611440865
2013-04-10,0.004523792360958358
2013-04-11,-0.004372730817673576
2013-04-12,-0.009987399022655136
2013-04-15,-0.0339676033330124
2013-04-16,0.006037819838238754
2013-04-17,-0.024930293235921643
2013-04-18,-0.017228633970167415
2013-04-19,-0.0006628782764256328
2013-04-22,-0.004555864567760812
2013-04-23,0.0018842826657425333
2013-04-24,-0.007872417206583524
2013-04-25,-0.004458792240008957
2013-04-26,-0.010272580669540763
2013-04-29,-0.0018700801439324437
2013-04-30,-0.006064629182876509
2013-05-01,-0.017823747105818126
2013-05-02,0.0007935965816619189
2013-05-03,0.0021095642666675036
2013-05-06,-0.005371732261852129
2013-05-07,-0.002950092946468263
2013-05-08,-0.00336151462420216
2013-05-09,-0.01102240940415204
2013-05-10,-0.004614828414322663
2013-05-13,-0.007048268685329538
2013-05-14,0.0023526283416739433
2013-05-15,-0.0026198227814049433
2013-05-16,-0.0128641435139581
2013-05-17,0.0018958164005332097
2013-05-20,-0.008197460544150737
2013-05-21,-0.006918488569254845
2013-05-22,-0.016055131601728823
2013-05-23,-0.011686510303005125
2013-05-24,-0.009589923276294638
2013-05-28,-0.003061217983904862
2013-05-29,-0.01576304827604245
2013-05-30,-0.005389199198530878
2013-05-31,-0.024539576086710264
2013-06-03,-0.004668673282763675
2013-06-04,-0.014975616824484322
2013-06-05,-0.024938437394930246
2013-06-06,-0.0013406620047829061
2013-06-07,0.00325800232685137
2013-06-10,-0.009649999737739563
2013-06-11,-0.02098426508087759
2013-06-12,-0.01989591780227
2013-06-13,0.004952446935350147
2013-06-14,-0.01699129099520262
2013-06-17,-0.0027784048290847713
2013-06-18,-0.0024756128695690733
2013-06-19,-0.02421687224447172
2013-06-20,-0.03758448862950921
2013-06-21,-0.013882679089693019
2013-06-24,-0.025204757630329443
2013-06-25,-0.0019295270501715495
2013-06-26,-0.0008553098243834264
2013-06-27,-0.004667621244533687
2013-06-28,-0.01463486600480513
2013-07-01,-0.004371616737364947
2013-07-02,-0.011204560918299
2013-07-03,-0.00969083347407838
2013-07-05,0.0014824744030689629
2013-07-08,-0.0035327234166683662
2013-07-09,-0.0017713854532101971
2013-07-10,-0.00851791473152872
2013-07-11,0.004864428873514015
2013-07-12,-0.008231987288337078
2013-07-15,-0.0047980860716988
2013-07-16,-0.012759093249532274
2013-07-17,-0.006045685931396009
2013-07-18,-0.0031284403089527676
2013-07-19,-0.006060967374557542
2013-07-22,-0.005730538652480508
2013-07-23,-0.010036397310836458
2013-07-24,-0.011903073794996315
2013-07-25,-0.005673373398996286
2013-07-26,-0.006884423049892945
2013-07-29,-0.011443697116499391
2013-07-30,-0.00836875021457672
2013-07-31,-0.0076944023300259
2013-08-01,0.0034707770131432707
2013-08-02,-0.005788253962638023
2013-08-05,-0.008862416032559195
2013-08-06,-0.01363249130950999
2013-08-07,-0.01135295847547523
2013-08-08,-0.004291452439879899
2013-08-09,-0.011267030142308397
2013-08-12,-0.009187497389577701
2013-08-13,-0.004737094841555658
2013-08-14,-0.013279385708466176
2013-08-15,-0.02319226686172325
2013-08-16,-0.012286953953096806
2013-08-19,-0.015829573728676744
2013-08-20,-0.004402821412852215
2013-08-21,-0.016122689743665944
2013-08-22,-0.00010978367335055458
2013-08-23,-0.00536523928497557
2013-08-26,-0.013089762552642657
2013-08-27,-0.026565576605049924
2013-08-28,-0.006755145806545144
2013-08-29,-0.008920046865731494
2013-08-30,-0.013798724579676276
2013-09-03,-0.005859371244510277
2013-09-04,-0.0016519870208472828
2013-09-05,-0.008589241454324412
2013-09-06,-0.009424287301386735
2013-09-09,-0.00019267405988878175
2013-09-10,-0.0016840643755162785
2013-09-11,-0.0054989980349915875
2013-09-12,-0.011587666531386445
2013-09-13,-0.00660078481332408
2013-09-16,-0.0032000098634003844
2013-09-17,-0.004618741603879215
2013-09-18,0.003080433822135324
2013-09-19,-0.009900865491500732
2013-09-20,-0.020008250397318357
2013-09-23,-0.01357126045012977
2013-09-24,-0.011153874569656774
2013-09-25,-0.011646626458112541
2013-09-26,-0.0049422022198429266
2013-09-27,-0.014259110125054009
2013-09-30,-0.015703335658230837
2013-10-01,-0.0017962933542920462
2013-10-02,-0.011319866575784703
2013-10-03,-0.0202646841186725
2013-10-04,-0.002885812651027768
2013-10-07,-0.020775969657983916
2013-10-08,-0.02435914068274562
2013-10-09,-0.011524774355683087
2013-10-10,0.011257922591963138
2013-10-11,-0.0033817989510243947
2013-10-14,-0.006049811382684114
2013-10-15,-0.018916539190077783
2013-10-16,0.004772133409258155
2013-10-17,-0.001741708916347449
2013-10-18,-0.0013955942452946422
2013-10-21,-0.008167688666196238
2013-10-22,-0.0025399093504095034
2013-10-23,-0.013176259641513343
2013-10-24,-0.004927627491881621
2013-10-25,-0.0036137189527135852
2013-10-28,-0.0067273959902894465
2013-10-29,-0.003047297318833629
2013-10-30,-0.013498258238791853
2013-10-31,-0.01142998585593118
2013-11-01,-0.0059107089532175125
2013-11-04,-0.004562749007120122
2013-11-05,-0.011460619894172406
2013-11-06,-0.0028129812006299996
2013-11-07,-0.02133700506247283
2013-11-08,0.005428615022409034
2013-11-11,-0.007661956363522942
2013-11-12,-0.010042731004176662
2013-11-13,0.00019940135873579116
2013-11-14,-0.002741904905005388
2013-11-15,-0.0032677776804654803
2013-11-18,-0.011686555346078821
2013-11-19,-0.010542417551710476
2013-11-20,-0.01150295352582233
2013-11-21,0.00015609667494313577
2013-11-22,-0.002660032919635018
2013-11-25,-0.008989229641063905
2013-11-26,-0.007729508903585378
2013-11-27,-0.005677241471465635
2013-11-29,-0.009225017109271585
2013-12-02,-0.011490441540986808
2013-12-03,-0.01341435491935913
2013-12-04,-0.009298789296428805
2013-12-05,-0.013820444813564717
2013-12-06,0.0025581806861451548
2013-12-09,-0.0058890179078413315
2013-12-10,-0.012276957833819662
2013-12-11,-0.020868475313503228
2013-12-12,-0.013013732820052528
2013-12-13,-0.009962301675148994
2013-12-16,-0.003786643267580256
2013-12-17,-0.013311738883973958
2013-12-18,0.00844750565162812
2013-12-19,-0.009999453991658802
2013-12-20,-0.008233097525272522
2013-12-23,-0.002807406708111495
2013-12-24,-0.005608612549270404
2013-12-26,-0.002622294495003068
2013-12-27,-0.007841859355957364
2013-12-30,-0.008638170119758195
2013-12-31,-0.003842136046976981
2014-01-02,-0.0184773993379345
2014-01-03,-0.008763999594161822
2014-01-06,-0.011366660234937997
2014-01-07,-0.0019333291031842486
2014-01-08,-0.007825695939737117
2014-01-09,-0.007402397150093654
2014-01-10,-0.004864781843514861
2014-01-13,-0.021605077254432913
2014-01-14,0.003222659371766516
2014-01-15,-0.0022848680585457262
2014-01-16,-0.009130965464019796
2014-01-17,-0.012004469356226033
2014-01-21,-0.005103250647666676
2014-01-22,-0.007373407193049122
2014-01-23,-0.01679946645876252
2014-01-24,-0.03267342630889049
2014-01-27,-0.015806751463721378
2014-01-28,-0.003920206286876962
2014-01-29,-0.02044893899338943
2014-01-30,-0.00020580197156489996
2014-01-31,-0.01736466131336801
2014-02-03,-0.035905302116644264
2014-02-04,-0.004939092670445851
2014-02-05,-0.013723104895382759
2014-02-06,0.002418426073852488
2014-02-07,0.002839496030166729
2014-02-10,-0.007700891480392925
2014-02-11,0.0018750934257475912
2014-02-12,-0.008442876540832804
2014-02-13,-0.003674721366859623
2014-02-14,-0.0029623721744850423
2014-02-18,-0.007473221096851432
2014-02-19,-0.016309304083415507
2014-02-20,-0.003342745682403968
2014-02-21,-0.010315721032151339
2014-02-24,-0.003346932182512398
2014-02-25,-0.008922352193767033
2014-02-26,-0.008914596560517065
2014-02-27,-0.003527495574346489
2014-02-28,-0.0062207461877663225
2014-03-03,-0.017032033956765773
2014-03-04,0.005243106657287262
2014-03-05,-0.007774979997677791
2014-03-06,-0.006591009407164039
2014-03-07,-0.008393615158106531
2014-03-10,-0.00940613154786901
2014-03-11,-0.014192644233100737
2014-03-12,-0.008776682640861556
2014-03-13,-0.02135068900486839
2014-03-14,-0.01394551921869612
2014-03-17,-0.000731362524624855
2014-03-18,-0.001937116864297747
2014-03-19,-0.014778785927011127
2014-03-20,-0.0032355257521591158
2014-03-21,-0.01763067537554095
2014-03-24,-0.01356661145455678
2014-03-25,-0.004016747616246076
2014-03-26,-0.016523544514442358
2014-03-27,-0.011245946633749084
2014-03-28,-0.004076118508587311
2014-03-31,-0.0004805477093582592
2014-04-01,-0.001556809208059064
2014-04-02,-0.004834610611635615
2014-04-03,-0.009679841592690565
2014-04-04,-0.020547143524890565
2014-04-07,-0.020782739219386823
2014-04-08,-0.0051833806218491586
2014-04-09,0.0021133925124893864
2014-04-10,-0.03093714445107862
2014-04-11,-0.019652317377630624
2014-04-14,-0.002190352619100411
2014-04-15,-0.002868775804769354
2014-04-16,0.001615284643933795
2014-04-17,-0.006953156181407794
2014-04-21,-0.004793971183471007
2014-04-22,-0.0036992344788274786
2014-04-23,-0.010635559019060823
2014-04-24,-0.006297766472379989
2014-04-25,-0.016986448938771936
2014-04-28,-0.0055640827508018735
2014-04-29,-0.003913382437924521
2014-04-30,-0.005398573161123963
2014-05-01,-0.008175019461418503
2014-05-02,-0.009502426269714084
2014-05-05,-0.006391964030049824
2014-05-06,-0.017328956204475485
2014-05-07,-0.0024856855378705585
2014-05-08,-0.009458324396787302
2014-05-09,-0.006583024083204351
2014-05-12,0.0020922925658379745
2014-05-13,-0.006685452433353749
2014-05-14,-0.012344137621193397
2014-05-15,-0.017011550923308694
2014-05-16,-0.004306434228433931
2014-05-19,-0.0040932502194008435
2014-05-20,-0.014404982575351544
2014-05-21,0.000980679875934554
2014-05-22,-0.00508660557676258
2014-05-23,-0.00309129795354754
2014-05-27,-0.0010471878555299522
2014-05-28,-0.008030991139592953
2014-05-29,-0.002058346636955131
2014-05-30,-0.005513534530712674
2014-06-02,-0.006095704077986453
2014-06-03,-0.007937105801415672
2014-06-04,-0.005527181573295099
2014-06-05,-0.0007779519951090115
2014-06-06,-0.0019234883399397605
2014-06-09,-0.0059451191789015746
2014-06-10,-0.006766468068045928
2014-06-11,-0.010726523312811747
2014-06-12,-0.014929853000697246
2014-06-13,-0.004563974732705169
2014-06-16,-0.007082119543190525
2014-06-17,-0.004758105730466005
2014-06-18,0.0007084446268430609
2014-06-19,-0.005516531688075004
2014-06-20,-0.009529587462945077
2014-06-23,-0.007168703438742949
2014-06-24,-0.013605386814202675
2014-06-25,-0.002723950934577282
2014-06-26,-0.007984566557555493
2014-06-27,-0.00509314444275665
2014-06-30,-0.007741954026276297
2014-07-01,-0.00027552704329354867
2014-07-02,-0.005747441445151606
2014-07-03,-0.001531877608202334
2014-07-07,-0.010562594311703135
2014-07-08,-0.01391749844304011
2014-07-09,-0.0027969978282819333
2014-07-10,-0.0118257245201749
2014-07-11,-0.006174812636960043
2014-07-14,-0.0023521227170992982
