,VIXSI,SPY,SPY_ANT,VIX
2024-12-10 11:42:00-05:00,1.0,604.3800048828125,605.5501098632812,-0.0107260508309468
2024-12-10 11:43:00-05:00,1.0,604.3400268554688,605.510009765625,-0.0107259771990336
2024-12-10 11:45:00-05:00,1.0,604.419921875,605.719970703125,-0.0109775368833858
2024-12-10 11:46:00-05:00,1.0,604.3699951171875,605.719970703125,-0.0110537123608792
2024-12-10 11:47:00-05:00,1.0,604.3350219726562,605.6599731445312,-0.0110126155444051
2024-12-10 11:48:00-05:00,1.0,604.4199829101562,605.7000122070312,-0.0109508057141783
2024-12-10 11:49:00-05:00,1.0,604.4600219726562,605.7000122070312,-0.0108659519306335
2024-12-10 11:50:00-05:00,1.0,604.64208984375,605.75,-0.0106789891147338
2024-12-10 11:51:00-05:00,1.0,604.6400146484375,605.8800048828125,-0.0108778437551691
2024-12-10 11:52:00-05:00,1.0,604.6400146484375,605.9199829101562,-0.0109624377769672
2024-12-10 11:53:00-05:00,1.0,604.4201049804688,605.9949951171875,-0.0114051000720442
2024-12-10 11:54:00-05:00,1.0,604.4349975585938,605.9199829101562,-0.0112632944835063
2024-12-10 11:55:00-05:00,1.0,604.3499755859375,605.9349975585938,-0.0114095783958552
2024-12-10 11:56:00-05:00,1.0,604.529296875,605.905029296875,-0.0111080413478271
2024-12-10 11:57:00-05:00,1.0,604.5599975585938,606.0150146484375,-0.0112072088123618
2024-12-10 11:58:00-05:00,1.0,604.5800170898438,606.0499877929688,-0.0112692441551573
2024-12-10 11:59:00-05:00,1.0,604.5449829101562,606.010009765625,-0.0112362461334967
2024-12-10 12:00:00-05:00,1.0,604.5438842773438,605.860595703125,-0.0109920410757352
2024-12-10 12:01:00-05:00,1.0,604.5,605.9099731445312,-0.0111457840595547
2024-12-10 12:02:00-05:00,1.0,604.489990234375,605.969970703125,-0.011261083020286
2024-12-10 12:03:00-05:00,1.0,604.5250244140625,605.8499755859375,-0.0109994294796844
2024-12-10 12:04:00-05:00,1.0,604.5399780273438,605.719970703125,-0.0107668328317605
2024-12-10 12:06:00-05:00,1.0,604.469970703125,605.5499877929688,-0.0106210308589139
2024-12-10 12:07:00-05:00,1.0,604.5413208007812,605.6099853515625,-0.0105771085378874
2024-12-10 12:08:00-05:00,1.0,604.5900268554688,605.7650146484375,-0.0107646758884312
2024-12-10 12:09:00-05:00,1.0,604.6832885742188,605.7999877929688,-0.0106495963870118
2024-12-10 12:10:00-05:00,1.0,604.7066040039062,605.7799072265625,-0.010584270918534
2024-12-10 12:11:00-05:00,1.0,604.7698974609375,605.760009765625,-0.0104344959864065
2024-12-10 12:12:00-05:00,1.0,604.5900268554688,605.844970703125,-0.0108588943473027
2024-12-10 12:13:00-05:00,1.0,604.4500122070312,605.780029296875,-0.0109767946292732
2024-12-10 12:14:00-05:00,1.0,604.3400268554688,605.7000122070312,-0.0110328117453424
2024-12-10 12:16:00-05:00,1.0,604.22998046875,605.530029296875,-0.010940710126213
2024-12-10 12:17:00-05:00,1.0,604.22998046875,605.5120849609375,-0.0109486387756017
2024-12-10 12:18:00-05:00,1.0,604.2766723632812,605.6201171875,-0.0110307962323935
2024-12-10 12:19:00-05:00,1.0,604.2150268554688,605.6500244140625,-0.0112131011116127
2024-12-10 12:20:00-05:00,1.0,604.4000244140625,605.52001953125,-0.0107058917642054
2024-12-10 12:21:00-05:00,1.0,604.385009765625,605.5499877929688,-0.010780084614529
2024-12-10 12:22:00-05:00,1.0,604.344970703125,605.489990234375,-0.0107410626925587
2024-12-10 12:23:00-05:00,1.0,604.489990234375,605.4199829101562,-0.0103736116283458
2024-12-10 12:24:00-05:00,1.0,604.4949951171875,605.5003051757812,-0.0104415465349487
2024-12-10 12:25:00-05:00,1.0,604.5499877929688,605.5150146484375,-0.0104374790275601
2024-12-10 12:26:00-05:00,1.0,604.6439208984375,605.4099731445312,-0.0101028446095624
2024-12-10 12:27:00-05:00,1.0,604.6300048828125,605.3499755859375,-0.0100143462165057
2024-12-10 12:28:00-05:00,1.0,604.5999755859375,605.4893188476562,-0.0102750509086788
2024-12-10 12:29:00-05:00,1.0,604.4600219726562,605.6099853515625,-0.010711351417119
2024-12-10 12:30:00-05:00,1.0,604.5999755859375,605.52001953125,-0.0103381777903887
2024-12-10 12:31:00-05:00,1.0,604.6699829101562,605.47998046875,-0.0101502776057379
2024-12-10 12:32:00-05:00,1.0,604.780029296875,605.4500122070312,-0.0099253366655349
2024-12-10 12:33:00-05:00,1.0,604.8200073242188,605.4199829101562,-0.0097972572393935
2024-12-10 12:35:00-05:00,1.0,604.9600219726562,605.4349975585938,-0.0096220195402525
2024-12-10 12:36:00-05:00,1.0,604.8300170898438,605.52001953125,-0.0099457704438333
2024-12-10 12:37:00-05:00,1.0,604.9550170898438,605.635009765625,-0.0098790263666509
2024-12-10 12:38:00-05:00,1.0,604.8527221679688,605.6500244140625,-0.0100851905414911
2024-12-10 12:39:00-05:00,1.0,604.8701171875,605.7550048828125,-0.0102358012945492
2024-12-10 12:40:00-05:00,1.0,604.6900024414062,605.8598022460938,-0.010693309405659
2024-12-10 12:41:00-05:00,1.0,604.8179931640625,605.72998046875,-0.0102743504062763
2024-12-10 12:42:00-05:00,1.0,604.8499755859375,605.8350219726562,-0.0104071817322252
2024-12-10 12:43:00-05:00,1.0,604.8201293945312,605.85498046875,-0.010501833794934
2024-12-10 12:44:00-05:00,1.0,604.780029296875,605.8150024414062,-0.010489648009888
2024-12-10 12:45:00-05:00,1.0,604.7899169921875,605.6900024414062,-0.010267299704619
2024-12-10 12:46:00-05:00,1.0,604.8599853515625,605.8099975585938,-0.0103494185856288
2024-12-10 12:47:00-05:00,1.0,604.8499755859375,605.760498046875,-0.0102843563660856
2024-12-10 12:48:00-05:00,1.0,604.8800048828125,605.7750244140625,-0.0102524784287544
2024-12-10 12:49:00-05:00,1.0,604.8800048828125,605.905029296875,-0.010466724551704
2024-12-10 12:50:00-05:00,1.0,604.8099975585938,605.9683227539062,-0.0106865276357158
2024-12-10 12:52:00-05:00,1.0,604.739990234375,605.9000854492188,-0.0106771642205598
2024-12-10 12:53:00-05:00,1.0,604.5001220703125,605.760009765625,-0.0108985962675011
2024-12-10 12:54:00-05:00,1.0,604.39892578125,605.77001953125,-0.0110133899100205
2024-12-10 12:55:00-05:00,1.0,604.4099731445312,605.719970703125,-0.0109502115200991
2024-12-10 12:56:00-05:00,1.0,604.2899780273438,605.719970703125,-0.011160814807082
2024-12-10 12:57:00-05:00,1.0,604.4099731445312,605.52001953125,-0.0106394617038476
2024-12-10 12:58:00-05:00,1.0,604.47998046875,605.4600219726562,-0.010437422527235
2024-12-10 12:59:00-05:00,1.0,604.3798828125,605.3499145507812,-0.010421181444962
2024-12-10 13:00:00-05:00,1.0,604.2199096679688,605.14501953125,-0.0103287407702666
2024-12-10 13:01:00-05:00,1.0,604.2299194335938,605.25,-0.0104853871398698
2024-12-10 13:02:00-05:00,1.0,604.3400268554688,605.3200073242188,-0.0104189461060141
2024-12-10 13:03:00-05:00,1.0,604.2821044921875,605.1900024414062,-0.0102939366282591
2024-12-10 13:04:00-05:00,1.0,604.3099975585938,605.219970703125,-0.0102972911727641
2024-12-10 13:05:00-05:00,1.0,604.22998046875,605.4099731445312,-0.0107490803391498
2024-12-10 13:07:00-05:00,1.0,604.3499145507812,605.3099975585938,-0.0103923513558091
2024-12-10 13:08:00-05:00,1.0,604.2025146484375,605.27001953125,-0.0105824337252227
2024-12-10 13:09:00-05:00,1.0,604.1699829101562,605.25,-0.0106031648531082
2024-12-10 13:10:00-05:00,1.0,604.1326293945312,605.22998046875,-0.0106256142039078
2024-12-10 13:11:00-05:00,1.0,604.1697998046875,605.260009765625,-0.0106199758258391
2024-12-10 13:12:00-05:00,1.0,604.2150268554688,605.2999877929688,-0.0106111850890142
2024-12-10 13:13:00-05:00,1.0,604.2000122070312,605.52001953125,-0.0109987065359384
2024-12-10 13:15:00-05:00,1.0,604.1898803710938,605.5650024414062,-0.0110770583604048
2024-12-10 13:16:00-05:00,1.0,604.2659912109375,605.530029296875,-0.0108999903386794
2024-12-10 13:17:00-05:00,1.0,604.3800048828125,605.4849853515625,-0.0106437010648202
2024-12-10 13:18:00-05:00,1.0,604.280029296875,605.5499877929688,-0.0109159484504901
2024-12-10 13:19:00-05:00,1.0,604.260009765625,605.4500122070312,-0.0107717342140779
2024-12-10 13:20:00-05:00,1.0,604.2349853515625,605.4600219726562,-0.0107858154570675
2024-12-10 13:21:00-05:00,1.0,604.260009765625,605.4199829101562,-0.0107284809343514
2024-12-10 13:22:00-05:00,1.0,604.22998046875,605.5,-0.0108974723885218
2024-12-10 13:23:00-05:00,1.0,604.280029296875,605.5999755859375,-0.0109858179363847
2024-12-10 13:24:00-05:00,1.0,604.2650146484375,605.5499877929688,-0.0109219935107497
2024-12-10 13:25:00-05:00,1.0,604.22998046875,605.6500244140625,-0.0111509109230905
2024-12-10 13:26:00-05:00,1.0,604.260009765625,605.6500244140625,-0.0110950789934868
2024-12-10 13:27:00-05:00,1.0,604.2999877929688,605.719970703125,-0.0111442894057264
2024-12-10 13:28:00-05:00,1.0,604.4099731445312,605.77001953125,-0.0110451530166038
2024-12-10 13:29:00-05:00,1.0,604.3699951171875,605.7249755859375,-0.0110432065782544
2024-12-10 13:30:00-05:00,1.0,604.3800048828125,605.760986328125,-0.0110734964288405
2024-12-10 13:31:00-05:00,1.0,604.3400268554688,605.780029296875,-0.0111771045128008
2024-12-10 13:32:00-05:00,1.0,604.3200073242188,605.7100219726562,-0.0110886016584066
2024-12-10 13:33:00-05:00,1.0,604.280029296875,605.6699829101562,-0.0110886525913464
2024-12-10 13:34:00-05:00,1.0,604.4594116210938,605.77001953125,-0.0109260403996559
2024-12-10 13:35:00-05:00,1.0,604.5390014648438,605.8690185546875,-0.0109702221505178
2024-12-10 13:36:00-05:00,1.0,604.5999755859375,605.8350219726562,-0.0108135853275654
2024-12-10 13:37:00-05:00,1.0,604.5850219726562,606.0900268554688,-0.0112456375144395
2024-12-10 13:38:00-05:00,1.0,604.510009765625,606.1099853515625,-0.011408494641411
2024-12-10 13:39:00-05:00,1.0,604.5250244140625,606.0700073242188,-0.011280432258626
2024-12-10 13:40:00-05:00,1.0,604.4949951171875,606.0599975585938,-0.011319756620979
2024-12-10 13:41:00-05:00,1.0,604.5928955078125,606.02001953125,-0.011092412341908
2024-12-10 13:42:00-05:00,1.0,604.4500122070312,606.0250244140625,-0.0113364227236186
2024-12-10 13:43:00-05:00,1.0,604.3634033203125,606.0800170898438,-0.0116073220055558
2024-12-10 13:44:00-05:00,1.0,604.2816772460938,606.1099853515625,-0.0117477126052287
2024-12-10 13:45:00-05:00,1.0,604.3400268554688,606.0999755859375,-0.0116537267800041
2024-12-10 13:47:00-05:00,1.0,604.2899780273438,606.2800903320312,-0.0120449965497343
2024-12-10 13:48:00-05:00,1.0,604.219970703125,606.3300170898438,-0.0122487795668127
2024-12-10 13:49:00-05:00,1.0,604.27001953125,606.3599853515625,-0.0121842409967706
2024-12-10 13:50:00-05:00,1.0,604.2000122070312,606.405029296875,-0.0123924617451441
2024-12-10 13:51:00-05:00,1.0,604.0999755859375,606.280029296875,-0.0123582867744147
2024-12-10 13:53:00-05:00,1.0,604.1599731445312,606.25,-0.0121849669780927
2024-12-10 13:54:00-05:00,1.0,604.1799926757812,606.1500244140625,-0.0120188228514951
2024-12-10 13:55:00-05:00,1.0,604.1199951171875,606.0499877929688,-0.0119595437086957
2024-12-10 13:56:00-05:00,1.0,604.0900268554688,605.9849853515625,-0.0119020716963298
2024-12-10 13:57:00-05:00,1.0,604.1099853515625,605.97998046875,-0.0118671524678356
2024-12-10 13:58:00-05:00,1.0,604.0850219726562,606.010009765625,-0.0119577450445509
2024-12-10 13:59:00-05:00,1.0,604.0499877929688,606.010009765625,-0.0120155562673408
2024-12-10 14:00:00-05:00,1.0,604.0349731445312,605.8300170898438,-0.0117316998286254
2024-12-10 14:02:00-05:00,1.0,603.8499755859375,605.5800170898438,-0.0116380838701466
2024-12-10 14:03:00-05:00,1.0,604.0700073242188,605.5700073242188,-0.0112645051056985
2024-12-10 14:04:00-05:00,1.0,603.9500122070312,605.4791259765625,-0.0113379607531927
2024-12-10 14:05:00-05:00,1.0,603.9199829101562,605.4600219726562,-0.0113435850536958
2024-12-10 14:06:00-05:00,1.0,603.9000244140625,605.4197998046875,-0.0113102835934921
2024-12-10 14:07:00-05:00,1.0,603.864990234375,605.489990234375,-0.0114712768191196
2024-12-10 14:08:00-05:00,1.0,603.8790893554688,605.5499877929688,-0.0115405571937626
2024-12-10 14:09:00-05:00,1.0,603.8499755859375,605.6799926757812,-0.0118151756900893
2024-12-10 14:10:00-05:00,1.0,603.8001098632812,605.5650024414062,-0.0117082060385914
2024-12-10 14:11:00-05:00,1.0,603.7200927734375,605.5700073242188,-0.0118485818582608
2024-12-10 14:13:00-05:00,1.0,603.719970703125,605.5700073242188,-0.0119300334374523
2024-12-10 14:15:00-05:00,1.0,603.6900024414062,605.5399780273438,-0.011923834144839
2024-12-10 14:16:00-05:00,1.0,603.64990234375,605.39501953125,-0.0117263590919136
2024-12-10 14:17:00-05:00,1.0,603.635009765625,605.5,-0.0118988329634599
2024-12-10 14:18:00-05:00,1.0,603.5999755859375,605.4550170898438,-0.0119138799771164
2024-12-10 14:19:00-05:00,1.0,603.75,605.3599853515625,-0.0115095503345459
2024-12-10 14:20:00-05:00,1.0,603.969970703125,605.3400268554688,-0.0111007835952724
2024-12-10 14:21:00-05:00,1.0,603.9550170898438,605.3599243164062,-0.0111707800353632
2024-12-10 14:22:00-05:00,1.0,604.010009765625,605.260009765625,-0.0109277281330862
2024-12-10 14:23:00-05:00,1.0,603.900390625,605.3099975585938,-0.0111474855888373
2024-12-10 14:24:00-05:00,1.0,603.9400024414062,605.4199829101562,-0.0112633017335519
2024-12-10 14:25:00-05:00,1.0,604.0106201171875,605.280029296875,-0.0109222262725438
2024-12-10 14:26:00-05:00,1.0,603.969970703125,605.3499755859375,-0.0111109310745333
2024-12-10 14:27:00-05:00,1.0,603.9450073242188,605.4799194335938,-0.0113537838799193
2024-12-10 14:28:00-05:00,1.0,604.03662109375,605.3599853515625,-0.0109923281846093
2024-12-10 14:29:00-05:00,1.0,604.0299072265625,605.3699951171875,-0.0110261675114953
2024-12-10 14:30:00-05:00,1.0,604.02001953125,605.3099975585938,-0.0109373531249221
2024-12-10 14:31:00-05:00,1.0,603.9600219726562,605.239990234375,-0.0109085611201691
2024-12-10 14:32:00-05:00,1.0,604.010009765625,605.2700805664062,-0.0108693322947701
2024-12-10 14:33:00-05:00,1.0,603.9000244140625,605.2899780273438,-0.0110588433457318
2024-12-10 14:34:00-05:00,1.0,603.7100219726562,605.27099609375,-0.011366467324005
2024-12-10 14:35:00-05:00,1.0,603.780029296875,605.27001953125,-0.0112429450886298
2024-12-10 14:36:00-05:00,1.0,603.7620849609375,605.3099975585938,-0.0113509729170168
2024-12-10 14:37:00-05:00,1.0,603.8099975585938,605.2999877929688,-0.0112553232106781
2024-12-10 14:38:00-05:00,1.0,603.75,605.280029296875,-0.0113465540292397
2024-12-10 14:39:00-05:00,1.0,603.780029296875,605.239990234375,-0.0112309517068545
2024-12-10 14:40:00-05:00,1.0,603.7000732421875,605.1400146484375,-0.0111795177502623
2024-12-10 14:41:00-05:00,1.0,603.77001953125,604.8800048828125,-0.0106538004936554
2024-12-10 14:42:00-05:00,1.0,603.9600219726562,604.780029296875,-0.0101746269874926
2024-12-10 14:43:00-05:00,1.0,603.969970703125,604.9199829101562,-0.010395475821382
2024-12-10 14:44:00-05:00,1.0,603.9500732421875,604.9299926757812,-0.0104323889879129
2024-12-10 14:45:00-05:00,1.0,603.9000244140625,604.7999877929688,-0.0103192847173788
2024-12-10 14:46:00-05:00,1.0,603.780029296875,604.8499755859375,-0.0105564449156809
2024-12-10 14:47:00-05:00,1.0,603.7899780273438,604.8300170898438,-0.0105195559630194
2024-12-10 14:49:00-05:00,1.0,603.7249755859375,604.8419189453125,-0.0106654198890888
2024-12-10 14:50:00-05:00,1.0,603.6799926757812,604.8400268554688,-0.0107179190003651
2024-12-10 14:51:00-05:00,1.0,603.6500244140625,604.5800170898438,-0.0103507458061677
2024-12-10 14:52:00-05:00,1.0,603.5900268554688,604.739990234375,-0.0107015831555319
2024-12-10 14:53:00-05:00,1.0,603.6199951171875,604.6599731445312,-0.0105511885994335
2024-12-10 14:54:00-05:00,1.0,603.6199951171875,604.8499145507812,-0.0108834291268061
2024-12-10 14:55:00-05:00,1.0,603.5999755859375,604.9099731445312,-0.0109968574734293
2024-12-10 14:56:00-05:00,1.0,603.5800170898438,605.0399780273438,-0.0112629991248843
2024-12-10 14:58:00-05:00,1.0,603.6900024414062,604.989990234375,-0.0109987757053056
2024-12-10 14:59:00-05:00,1.0,603.6500244140625,604.989990234375,-0.0110648561826508
2024-12-10 15:00:00-05:00,1.0,603.5700073242188,605.0098876953125,-0.0112299286596434
2024-12-10 15:02:00-05:00,1.0,603.5399780273438,604.7100219726562,-0.0107411343293445
2024-12-10 15:03:00-05:00,1.0,603.489990234375,604.7000122070312,-0.0108447785236144
2024-12-10 15:04:00-05:00,1.0,603.3800048828125,604.6900024414062,-0.0109913952658464
2024-12-10 15:05:00-05:00,1.0,603.3599853515625,604.530029296875,-0.0108167104215002
2024-12-10 15:06:00-05:00,1.0,603.3200073242188,604.5399169921875,-0.0108929141751933
2024-12-10 15:07:00-05:00,1.0,603.3099975585938,604.5650024414062,-0.0109258808031302
2024-12-10 15:08:00-05:00,1.0,603.3250122070312,604.5650024414062,-0.0108697953456081
2024-12-10 15:09:00-05:00,1.0,603.3800048828125,604.6500244140625,-0.0109504208715293
2024-12-10 15:10:00-05:00,1.0,603.27001953125,604.635009765625,-0.0111325441585893
2024-12-10 15:11:00-05:00,1.0,603.010009765625,604.52001953125,-0.011379115607157
2024-12-10 15:12:00-05:00,1.0,603.0599975585938,604.5499877929688,-0.0113396270192056
2024-12-10 15:13:00-05:00,1.0,603.0700073242188,604.5800170898438,-0.0114288677229499
2024-12-10 15:14:00-05:00,1.0,602.97998046875,604.5750122070312,-0.0115070193728252
2024-12-10 15:15:00-05:00,1.0,602.9699096679688,604.760009765625,-0.0118600173105857
2024-12-10 15:16:00-05:00,1.0,603.0700073242188,604.5999755859375,-0.0114492963504791
2024-12-10 15:17:00-05:00,1.0,603.0399780273438,604.4801025390625,-0.0113074183884128
2024-12-10 15:18:00-05:00,1.0,602.9400024414062,604.489990234375,-0.0114828748292097
2024-12-10 15:19:00-05:00,1.0,602.9500122070312,604.6599731445312,-0.0117404711134298
2024-12-10 15:20:00-05:00,1.0,602.97998046875,604.6599731445312,-0.0116846589412177
2024-12-10 15:22:00-05:00,1.0,602.8499755859375,604.5599975585938,-0.0117410397306501
2024-12-10 15:23:00-05:00,1.0,602.9199829101562,604.4299926757812,-0.0114232376518747
2024-12-10 15:24:00-05:00,1.0,602.969970703125,604.4379272460938,-0.0113348807605761
2024-12-10 15:25:00-05:00,1.0,602.8900146484375,604.3800048828125,-0.0113903201997705
2024-12-10 15:26:00-05:00,1.0,602.8599853515625,604.4000244140625,-0.0114667959965119
2024-12-10 15:27:00-05:00,1.0,602.8400268554688,604.4099731445312,-0.0115224857444767
2024-12-10 15:28:00-05:00,1.0,602.7999877929688,604.3800048828125,-0.0115455275688783
2024-12-10 15:29:00-05:00,1.0,602.6900024414062,604.4600219726562,-0.0118032656700331
2024-12-10 15:30:00-05:00,1.0,602.6900024414062,604.52001953125,-0.0119709733023196
2024-12-10 15:31:00-05:00,1.0,602.489990234375,604.6900024414062,-0.0126007480248537
2024-12-10 15:32:00-05:00,1.0,602.3400268554688,604.780029296875,-0.0129782787926306
2024-12-10 15:33:00-05:00,1.0,602.3499755859375,604.7100219726562,-0.0128715237278438
2024-12-10 15:34:00-05:00,1.0,602.4600219726562,604.5150146484375,-0.0124056571710135
2024-12-10 15:35:00-05:00,1.0,602.6799926757812,604.5,-0.012060764804332
2024-12-10 15:36:00-05:00,1.0,602.5999755859375,604.5399780273438,-0.0122715556653285
2024-12-10 15:38:00-05:00,1.0,602.5800170898438,604.5499877929688,-0.0122835737207882
2024-12-10 15:39:00-05:00,1.0,602.530029296875,604.3900146484375,-0.0120587087707978
2024-12-10 15:40:00-05:00,1.0,602.7999877929688,604.4400024414062,-0.0116882794682901
2024-12-10 15:41:00-05:00,1.0,602.8300170898438,604.4998779296875,-0.0117373840811395
2024-12-10 15:42:00-05:00,1.0,602.8200073242188,604.3499755859375,-0.011481593155498
2024-12-10 15:44:00-05:00,1.0,602.6500244140625,604.3400268554688,-0.0117214430060999
2024-12-10 15:45:00-05:00,1.0,602.6699829101562,604.2949829101562,-0.0116640840499359
2024-12-10 15:47:00-05:00,1.0,602.4199829101562,604.1699829101562,-0.0118590358251838
2024-12-10 15:48:00-05:00,1.0,602.530029296875,604.3300170898438,-0.0119347348378649
2024-12-10 15:49:00-05:00,1.0,602.47998046875,604.4299926757812,-0.012219950272423
2024-12-10 15:50:00-05:00,1.0,602.6099853515625,604.5599975585938,-0.0122317565087105
2024-12-10 15:51:00-05:00,1.0,602.5499877929688,604.4199829101562,-0.0120876171289189
2024-12-10 15:52:00-05:00,1.0,602.4500122070312,604.3800048828125,-0.0121870930295323
2024-12-10 15:54:00-05:00,1.0,602.4099731445312,604.2100219726562,-0.0119854273765157
2024-12-10 15:55:00-05:00,1.0,602.47998046875,604.2100219726562,-0.0118383114992994
2024-12-10 15:56:00-05:00,1.0,602.489990234375,604.219970703125,-0.0118506633389026
2024-12-10 15:58:00-05:00,1.0,602.5349731445312,604.3079223632812,-0.0119088506962087
2024-12-10 15:59:00-05:00,1.0,602.6300048828125,604.6300048828125,-0.0122890580542622
2024-12-11 09:30:00-05:00,1.0,605.6768188476562,604.8200073242188,-0.0071271111437093
2024-12-11 09:31:00-05:00,1.0,605.8115234375,604.8400268554688,-0.0069250458155944
2024-12-11 09:32:00-05:00,1.0,605.9000244140625,604.6900024414062,-0.0065301883522617
2024-12-11 09:34:00-05:00,1.0,606.0001220703125,604.3200073242188,-0.0057260760429389
2024-12-11 09:35:00-05:00,1.0,606.0587768554688,604.3300170898438,-0.0056706279611513
2024-12-11 09:36:00-05:00,1.0,606.010009765625,604.530029296875,-0.0060143495409213
2024-12-11 09:37:00-05:00,1.0,605.9813232421875,604.3900146484375,-0.0058358332489255
2024-12-11 09:38:00-05:00,1.0,605.9901123046875,604.3099975585938,-0.0056697799922533
2024-12-11 09:39:00-05:00,1.0,605.9000854492188,604.489990234375,-0.0061672976598057
2024-12-11 09:40:00-05:00,1.0,605.9199829101562,604.344970703125,-0.0058563523800424
2024-12-11 09:42:00-05:00,1.0,605.9730224609375,604.5401000976562,-0.0061297314883664
2024-12-11 09:43:00-05:00,1.0,606.02001953125,604.7349853515625,-0.0063562957459635
2024-12-11 09:44:00-05:00,1.0,606.0700073242188,604.9000244140625,-0.0065908243297484
2024-12-11 09:45:00-05:00,1.0,606.3098754882812,605.0900268554688,-0.0064840212552307
2024-12-11 09:47:00-05:00,1.0,606.4099731445312,605.1699829101562,-0.006476005057435
2024-12-11 09:49:00-05:00,1.0,606.3200073242188,604.989990234375,-0.0066640882720167
2024-12-11 09:50:00-05:00,1.0,606.47998046875,604.8300170898438,-0.0057970213410619
2024-12-11 09:51:00-05:00,1.0,606.5050048828125,604.4600219726562,-0.0051043434043289
2024-12-11 09:52:00-05:00,1.0,606.5,604.52001953125,-0.0052309565361287
2024-12-11 09:53:00-05:00,1.0,606.4600219726562,604.469970703125,-0.0052140248010932
2024-12-11 09:54:00-05:00,1.0,606.5050048828125,604.4650268554688,-0.0051001512714373
2024-12-11 09:55:00-05:00,1.0,606.6099853515625,604.4598999023438,-0.0049179642899948
2024-12-11 09:56:00-05:00,1.0,606.3988037109375,604.4600219726562,-0.0052925393445309
2024-12-11 09:57:00-05:00,1.0,606.4500122070312,604.4500122070312,-0.0051537069491116
2024-12-11 09:58:00-05:00,1.0,606.52001953125,604.5700073242188,-0.0052557968954673
2024-12-11 09:59:00-05:00,1.0,606.5800170898438,605.0900268554688,-0.0060625726449861
2024-12-11 10:00:00-05:00,1.0,606.510009765625,604.9500122070312,-0.0059337785732453
2024-12-11 10:01:00-05:00,1.0,606.4199829101562,605.080078125,-0.0063230744494046
2024-12-11 10:02:00-05:00,1.0,606.4099731445312,605.1199951171875,-0.0063994777271404
2024-12-11 10:03:00-05:00,1.0,606.385009765625,605.051025390625,-0.0063390030959867
2024-12-11 10:04:00-05:00,1.0,606.3699951171875,605.1799926757812,-0.0065898888251292
2024-12-11 10:05:00-05:00,1.0,606.6199951171875,605.169921875,-0.0061601077104183
2024-12-11 10:06:00-05:00,1.0,606.6699829101562,605.27001953125,-0.0061745432472593
2024-12-11 10:07:00-05:00,1.0,606.77001953125,605.2901000976562,-0.0060800245521032
2024-12-11 10:08:00-05:00,1.0,606.75,605.305908203125,-0.0061705277109811
2024-12-11 10:09:00-05:00,1.0,606.7100219726562,605.1799926757812,-0.0060030281232158
2024-12-11 10:10:00-05:00,1.0,606.89501953125,605.1950073242188,-0.0057409678922375
2024-12-11 10:11:00-05:00,1.0,607.0700073242188,605.2186889648438,-0.0054723253614673
2024-12-11 10:12:00-05:00,1.0,607.0499877929688,605.1199951171875,-0.0053480620515688
2024-12-11 10:13:00-05:00,1.0,607.0549926757812,605.0900268554688,-0.0053026058386319
2024-12-11 10:14:00-05:00,1.0,607.1950073242188,605.2000122070312,-0.0051535772026636
2024-12-11 10:15:00-05:00,1.0,607.1400146484375,605.2999877929688,-0.0055038906037065
2024-12-11 10:16:00-05:00,1.0,606.8599853515625,605.3472290039062,-0.0060385105354814
2024-12-11 10:17:00-05:00,1.0,606.9149780273438,605.3499755859375,-0.0059584646204285
2024-12-11 10:18:00-05:00,1.0,606.857421875,605.469970703125,-0.0062522223619508
2024-12-11 10:19:00-05:00,1.0,606.8250122070312,605.469970703125,-0.0062932504798377
2024-12-11 10:20:00-05:00,1.0,606.8983764648438,605.3972778320312,-0.0060579734349185
2024-12-11 10:21:00-05:00,1.0,606.65869140625,605.3800048828125,-0.0064252952474082
2024-12-11 10:22:00-05:00,1.0,606.6046752929688,605.260009765625,-0.0063158671386707
2024-12-11 10:23:00-05:00,1.0,606.6599731445312,605.280029296875,-0.0062701563229183
2024-12-11 10:24:00-05:00,1.0,606.6799926757812,605.2999877929688,-0.0062451306614192
2024-12-11 10:25:00-05:00,1.0,606.6099853515625,605.260009765625,-0.0062883439527538
2024-12-11 10:26:00-05:00,1.0,606.6849975585938,605.280029296875,-0.006191312791245
2024-12-11 10:28:00-05:00,1.0,606.5599975585938,605.280029296875,-0.0064478287738476
2024-12-11 10:29:00-05:00,1.0,606.484375,605.119873046875,-0.0062950716562083
2024-12-11 10:30:00-05:00,1.0,606.5999145507812,605.02001953125,-0.0059386896821111
2024-12-11 10:32:00-05:00,1.0,606.6209716796875,605.3699951171875,-0.0064835339171247
2024-12-11 10:33:00-05:00,1.0,606.5609741210938,605.4000244140625,-0.0066323428143154
2024-12-11 10:34:00-05:00,1.0,606.6900024414062,605.5701293945312,-0.0067007128695487
2024-12-11 10:35:00-05:00,1.0,606.72998046875,605.3099975585938,-0.0062103728199046
2024-12-11 10:36:00-05:00,1.0,606.7420043945312,605.4149780273438,-0.0063455714627982
2024-12-11 10:37:00-05:00,1.0,606.77001953125,605.469970703125,-0.0064028269096231
2024-12-11 10:38:00-05:00,1.0,606.7410278320312,605.4500122070312,-0.0064051759452132
2024-12-11 10:39:00-05:00,1.0,606.8300170898438,605.4299926757812,-0.0062250535883597
2024-12-11 10:40:00-05:00,1.0,606.8800048828125,605.3900146484375,-0.0060825428470536
